,route_id,planned_start_time,predicted_end_time,timestamp,file,start_hour,time_delta,route_short_name,direction
29,2482,2019-04-01 13:50:00.000,2019-04-01 14:35:00.000,2019-04-01 14:38:37.642,siri_rt_data.2019-04-01.5.csv.gz,13:50:00,3.6166666666666667,49,פתח תקווה -> תל אביב יפו
30,2482,2019-04-01 14:10:00.000,2019-04-01 14:55:00.000,2019-04-01 14:59:38.761,siri_rt_data.2019-04-01.5.csv.gz,14:10:00,4.633333333333334,49,פתח תקווה -> תל אביב יפו
31,2482,2019-04-01 14:30:00.000,2019-04-01 15:18:00.000,2019-04-01 15:17:39.821,siri_rt_data.2019-04-01.5.csv.gz,14:30:00,-0.3333333333333333,49,פתח תקווה -> תל אביב יפו
32,2482,2019-04-01 14:50:00.000,2019-04-01 15:44:00.000,2019-04-01 15:51:35.349,siri_rt_data.2019-04-01.6.csv.gz,14:50:00,7.583333333333333,49,פתח תקווה -> תל אביב יפו
33,2482,2019-04-01 15:10:00.000,2019-04-01 16:06:00.000,2019-04-01 16:11:35.339,siri_rt_data.2019-04-01.6.csv.gz,15:10:00,5.583333333333333,49,פתח תקווה -> תל אביב יפו
34,2482,2019-04-01 15:30:00.000,2019-04-01 15:54:00.000,2019-04-01 16:31:35.369,siri_rt_data.2019-04-01.6.csv.gz,15:30:00,37.583333333333336,49,פתח תקווה -> תל אביב יפו
35,2482,2019-04-01 15:50:00.000,2019-04-01 16:14:00.000,2019-04-01 16:41:35.327,siri_rt_data.2019-04-01.6.csv.gz,15:50:00,27.583333333333332,49,פתח תקווה -> תל אביב יפו
36,2482,2019-04-01 16:10:00.000,2019-04-01 16:34:00.000,2019-04-01 17:13:35.258,siri_rt_data.2019-04-01.7.csv.gz,16:10:00,39.583333333333336,49,פתח תקווה -> תל אביב יפו
37,2482,2019-04-01 16:30:00.000,2019-04-01 16:54:00.000,2019-04-01 17:29:35.575,siri_rt_data.2019-04-01.7.csv.gz,16:30:00,35.583333333333336,49,פתח תקווה -> תל אביב יפו
38,2482,2019-04-01 16:50:00.000,2019-04-01 17:14:00.000,2019-04-01 17:39:35.692,siri_rt_data.2019-04-01.7.csv.gz,16:50:00,25.583333333333332,49,פתח תקווה -> תל אביב יפו
39,2482,2019-04-01 17:10:00.000,2019-04-01 18:00:00.000,2019-04-01 18:08:35.835,siri_rt_data.2019-04-01.7.csv.gz,17:10:00,8.583333333333334,49,פתח תקווה -> תל אביב יפו
40,2482,2019-04-01 17:35:00.000,2019-04-01 18:25:00.000,2019-04-01 18:26:35.947,siri_rt_data.2019-04-01.8.csv.gz,17:35:00,1.5833333333333333,49,פתח תקווה -> תל אביב יפו
41,2482,2019-04-01 18:00:00.000,2019-04-01 18:47:00.000,2019-04-01 18:46:35.925,siri_rt_data.2019-04-01.8.csv.gz,18:00:00,-0.4,49,פתח תקווה -> תל אביב יפו
42,2482,2019-04-01 18:30:00.000,2019-04-01 19:13:00.000,2019-04-01 19:14:36.483,siri_rt_data.2019-04-01.8.csv.gz,18:30:00,1.6,49,פתח תקווה -> תל אביב יפו
43,2482,2019-04-01 19:00:00.000,2019-04-01 19:45:00.000,2019-04-01 19:59:36.389,siri_rt_data.2019-04-01.8.csv.gz,19:00:00,14.6,49,פתח תקווה -> תל אביב יפו
44,2482,2019-04-01 19:30:00.000,2019-04-01 20:11:00.000,2019-04-01 20:11:36.335,siri_rt_data.2019-04-01.9.csv.gz,19:30:00,0.6,49,פתח תקווה -> תל אביב יפו
45,2482,2019-04-01 20:00:00.000,2019-04-01 20:36:00.000,2019-04-01 20:40:36.252,siri_rt_data.2019-04-01.9.csv.gz,20:00:00,4.6,49,פתח תקווה -> תל אביב יפו
46,2482,2019-04-01 20:30:00.000,2019-04-01 21:05:00.000,2019-04-01 21:06:04.076,siri_rt_data.2019-04-01.9.csv.gz,20:30:00,1.0666666666666667,49,פתח תקווה -> תל אביב יפו
47,2482,2019-04-01 21:00:00.000,2019-04-01 21:33:00.000,2019-04-01 21:33:08.155,siri_rt_data.2019-04-01.9.csv.gz,21:00:00,0.13333333333333333,49,פתח תקווה -> תל אביב יפו
